ID_Mahasiswa ;Label;Nilai_Matematika;Nilai_Biologi;Nilai_Fisika;Nilai_Kimia ;Nilai_English;Kognitif_Skills;Creativity_Innovation;Communication_Collaboration;Adaptation_DecisionMaking;Tech_Coding_Interest;Research_Data_Interest;Problem_Solving_Interest ;Creative_Social_Skills ;Field_Work_Interest ;Leadership_Skills ;Preference for Practical Work
P342;Farmasi;80;92;67;99;80;85;74;92;89;0;0;1;0;1;1;1
P343;Farmasi;71;99;65;92;78;82;78;85;88;0;0;1;0;1;0;1
P344;Farmasi;71;93;60;100;84;86;70;82;93;0;0;1;0;1;1;1
P345;Farmasi;73;98;67;97;84;86;79;86;84;1;0;0;0;0;1;0
P346;Farmasi;76;99;65;98;76;85;72;92;83;0;0;1;0;1;1;0
P347;Farmasi;80;91;67;100;81;82;78;93;85;0;0;1;0;0;1;1
P348;Farmasi;76;92;64;96;84;82;76;87;92;0;0;1;0;1;0;1
P349;Farmasi;73;92;69;96;83;90;70;81;87;1;0;0;0;1;1;1
P350;Farmasi;70;96;69;99;76;87;83;85;92;0;0;1;0;1;1;0
P351;Farmasi;72;92;67;90;78;86;72;87;87;0;0;1;0;1;0;1
P352;Farmasi;76;97;64;95;75;90;76;84;94;0;0;1;0;1;1;1
P353;Farmasi;79;92;62;97;82;80;75;92;86;0;0;1;0;1;1;1
P354;Farmasi;71;95;69;90;81;89;80;95;92;0;0;1;0;1;0;0
P355;Farmasi;70;98;62;97;76;86;81;82;92;0;0;1;1;1;1;1
P356;Farmasi;80;100;63;95;78;88;82;80;82;0;0;1;0;1;1;0
P357;Farmasi;73;99;64;90;84;84;83;87;91;0;0;1;0;1;1;0
P358;Farmasi;71;94;62;97;85;82;84;91;91;0;0;1;0;1;1;1
P359;Farmasi;71;90;70;91;82;80;70;80;85;0;1;1;0;0;0;1
P360;Farmasi;79;97;61;99;79;87;85;93;90;0;0;1;0;1;1;1
P361;Farmasi;72;91;61;92;78;86;72;80;94;0;0;1;1;1;1;1
P362;Farmasi;70;90;67;99;78;88;79;86;93;0;0;1;1;1;1;1
P363;Farmasi;71;90;64;99;83;89;75;85;84;0;1;1;0;1;1;1
P364;Farmasi;78;94;68;96;82;86;72;92;91;1;0;1;0;1;1;1
P365;Farmasi;71;100;70;97;77;90;72;95;84;0;0;1;0;1;1;1
P366;Farmasi;75;92;67;95;85;82;70;86;89;0;0;0;1;1;1;0
P367;Farmasi;75;90;66;98;81;89;81;89;81;0;1;1;0;1;1;1
P368;Farmasi;78;99;62;100;85;90;77;94;93;1;0;1;1;0;0;1
P369;Farmasi;78;95;68;95;84;81;82;86;85;0;1;1;0;1;1;0
P370;Farmasi;71;90;67;98;79;88;72;80;93;0;0;1;0;1;0;1
P371;Farmasi;71;100;60;97;78;84;77;92;89;0;0;0;0;0;0;1
P372;Farmasi;79;98;64;100;82;82;80;85;91;0;0;1;0;1;0;1
P373;Farmasi;80;94;64;92;77;87;77;81;93;0;0;1;0;1;1;1
P374;Farmasi;75;95;61;98;77;83;77;80;87;1;1;1;0;1;1;1
P375;Farmasi;74;92;68;100;78;81;71;80;87;1;0;1;0;1;1;1
P376;Farmasi;77;97;70;99;83;83;75;92;85;0;0;0;1;1;1;1
P377;Farmasi;72;94;67;92;78;84;74;80;85;0;0;0;0;1;0;1
P378;Farmasi;74;94;64;97;77;83;84;89;87;0;0;1;0;1;1;1
P379;Farmasi;77;97;65;99;78;86;71;81;93;0;0;1;0;1;1;1
P380;Farmasi;77;97;62;91;78;84;76;80;88;1;0;1;0;1;0;1
P381;Farmasi;71;97;69;100;79;81;84;94;92;0;1;1;0;1;1;1
P382;Farmasi;77;91;61;94;75;90;84;93;83;0;0;1;0;0;1;0
P383;Farmasi;70;99;61;96;75;80;77;90;83;1;0;1;1;1;1;1
P384;Farmasi;76;91;68;92;79;89;84;94;86;0;0;1;0;1;1;1
P385;Farmasi;75;100;70;100;82;85;74;83;82;1;0;1;0;1;0;1
P386;Farmasi;78;96;70;92;78;87;83;91;91;0;0;1;0;0;0;1
P387;Farmasi;75;95;64;95;84;90;79;85;86;0;0;0;0;1;1;1
P388;Farmasi;74;93;63;91;84;88;74;95;91;0;0;1;0;0;1;1
P389;Farmasi;76;95;67;97;83;86;76;93;86;0;0;1;0;1;1;1
P390;Farmasi;80;100;68;93;81;84;80;95;92;0;0;1;0;1;1;1
P391;Farmasi;76;91;66;91;77;87;74;88;91;0;0;1;0;1;1;1
P392;Farmasi;74;92;70;95;80;89;80;89;84;0;0;1;0;0;0;1
P393;Farmasi;71;97;62;92;84;86;71;86;88;0;0;1;0;1;1;1
P394;Farmasi;77;95;60;99;84;90;73;93;82;1;1;1;1;1;1;1
P395;Farmasi;73;93;66;96;78;85;70;93;94;0;1;1;1;1;1;0
P396;Farmasi;76;96;64;97;80;87;85;93;93;0;0;1;0;0;1;1
P397;Farmasi;77;100;67;99;76;81;80;89;93;1;0;0;0;1;1;1
P398;Farmasi;79;93;63;92;77;83;82;87;84;1;0;1;0;0;1;1
P399;Farmasi;71;93;63;96;83;88;84;92;88;0;1;1;0;1;0;1
P400;Farmasi;80;95;60;97;83;85;71;84;84;0;0;1;1;1;1;1
P401;Farmasi;70;96;61;92;78;85;80;87;87;0;0;1;0;1;0;1
P402;Farmasi;80;99;60;98;84;84;82;91;88;0;0;1;0;1;1;1
P403;Farmasi;70;93;68;92;79;88;75;92;95;0;1;1;0;0;1;1
P404;Farmasi;77;97;61;97;81;86;75;88;89;1;0;1;0;1;1;1
P405;Farmasi;78;97;60;91;84;82;78;92;84;0;0;0;0;1;1;1
P406;Farmasi;77;91;64;90;78;80;71;93;94;0;0;1;0;1;1;1
P407;Farmasi;78;95;62;91;78;80;84;83;82;0;0;0;0;1;1;1
P408;Farmasi;71;92;62;96;84;89;83;94;83;0;0;1;0;1;1;1
P409;Farmasi;75;94;62;99;79;83;80;95;92;0;0;1;0;0;1;1
P410;Farmasi;70;93;69;92;77;89;78;92;90;0;0;1;0;0;1;1
P411;Farmasi;78;99;70;98;82;81;77;91;88;0;0;1;0;1;1;1
P412;Farmasi;79;91;63;98;80;81;79;91;82;1;0;1;1;1;1;1
P413;Farmasi;75;96;65;91;78;84;85;88;83;0;0;1;1;1;1;1
P414;Farmasi;73;99;65;95;76;90;83;83;83;0;0;1;1;1;1;0
P415;Farmasi;79;90;63;100;78;83;72;95;85;0;0;1;0;1;1;1
P416;Farmasi;75;99;62;91;76;89;72;89;91;0;1;0;0;1;1;1
P417;Farmasi;75;95;61;99;77;87;81;86;88;0;0;1;0;1;1;1
P418;Farmasi;79;91;64;99;79;84;84;88;87;0;1;1;1;1;0;1
P419;Farmasi;72;93;62;100;81;83;70;93;83;0;1;0;0;1;1;1
P420;Farmasi;71;92;66;97;84;84;82;87;87;0;0;1;0;1;0;1
P421;Farmasi;79;93;60;94;85;84;76;94;86;0;0;1;0;1;1;1
P422;Farmasi;79;92;63;96;81;85;85;87;80;0;0;1;1;0;0;0
P423;Farmasi;71;99;64;99;83;83;74;94;92;0;1;0;1;1;1;1
P424;Farmasi;79;96;69;99;85;82;85;84;81;0;0;1;0;1;1;1
P425;Farmasi;74;98;67;91;79;87;72;87;86;0;1;0;1;1;1;1
P426;Farmasi;79;92;64;96;75;86;77;84;95;0;0;1;0;1;0;1
P427;Farmasi;73;98;64;99;78;84;72;91;90;1;0;1;1;1;1;1
P428;Farmasi;77;93;69;90;82;82;76;84;91;0;0;1;1;1;1;1
P429;Farmasi;79;95;66;91;84;81;74;91;88;1;0;1;0;1;1;0
P430;Farmasi;78;93;65;99;81;85;79;89;85;0;0;1;1;1;1;1
P431;Farmasi;80;100;62;100;82;87;78;91;91;1;0;1;0;1;0;0
P432;Farmasi;72;92;61;92;79;85;75;86;93;0;0;0;0;1;1;1
P433;Farmasi;74;97;70;100;78;82;82;82;80;0;1;1;0;0;0;1
P434;Farmasi;73;94;68;91;77;83;73;90;80;0;0;1;0;0;1;1
P435;Farmasi;75;96;63;100;83;82;74;91;89;0;0;1;0;0;0;0
P436;Farmasi;80;100;60;91;82;86;73;86;84;0;0;1;0;1;1;1
P437;Farmasi;73;97;61;98;77;83;71;86;92;0;0;0;0;1;1;1
P438;Farmasi;70;99;64;90;80;84;84;94;93;0;0;1;0;1;1;0
P439;Farmasi;79;95;67;93;75;86;82;88;89;1;1;1;0;1;0;1
P440;Farmasi;71;93;66;97;84;84;73;84;93;0;0;1;0;1;0;1
P441;Farmasi;77;98;63;94;78;84;81;95;94;0;0;1;0;1;1;1
P442;Farmasi;79;93;65;91;82;88;74;85;84;0;0;1;0;1;1;1
P443;Farmasi;79;91;63;100;85;80;83;83;86;0;0;1;0;1;1;1
P444;Farmasi;70;94;62;91;81;83;83;81;80;0;0;1;0;1;1;0
P445;Farmasi;75;95;62;97;85;89;72;93;92;0;1;0;0;1;1;1
P446;Farmasi;70;92;61;90;85;80;82;81;84;0;1;0;0;1;1;1
P447;Farmasi;80;93;64;100;77;87;76;94;81;0;1;1;0;1;1;1
P448;Farmasi;70;100;65;91;77;89;83;85;95;1;0;1;0;1;1;1
P449;Farmasi;73;93;69;91;76;85;84;92;83;0;0;0;1;1;1;1
P450;Farmasi;73;91;68;100;83;85;78;80;94;0;0;0;0;1;1;1
P451;Farmasi;71;93;65;100;82;89;79;86;92;0;0;0;0;1;1;1
P452;Farmasi;72;100;60;93;77;80;81;88;82;0;1;1;1;0;1;1
P453;Farmasi;70;93;69;94;80;85;80;94;90;0;0;1;0;1;1;1
P454;Farmasi;79;100;69;93;77;81;82;84;81;0;1;1;1;1;1;1
P455;Farmasi;76;100;69;92;83;86;83;86;86;0;0;1;0;0;1;1
P456;Farmasi;74;95;62;94;84;84;84;85;82;1;0;1;1;0;1;1
P457;Farmasi;80;97;64;91;75;81;78;95;83;0;0;1;0;1;1;1
P458;Farmasi;75;97;69;95;82;88;72;80;91;0;0;0;0;1;1;1
P459;Farmasi;71;98;60;94;84;83;71;89;82;1;0;0;0;1;1;0
P460;Farmasi;79;93;65;98;79;84;80;84;83;0;0;1;0;0;1;1
P461;Farmasi;70;95;64;92;75;89;70;83;86;0;0;0;0;1;1;1
P462;Farmasi;72;94;67;94;77;80;76;84;92;0;0;1;0;1;1;1
P463;Farmasi;79;99;62;97;79;84;78;95;89;1;1;0;0;1;1;1
P464;Farmasi;78;94;63;96;78;87;72;95;82;0;0;1;0;1;1;0
P465;Farmasi;80;93;63;97;80;90;74;84;87;0;0;1;0;1;1;1
P466;Farmasi;75;98;61;96;76;83;77;84;89;1;0;1;0;1;0;1
P467;Farmasi;80;98;68;90;83;84;83;92;85;0;0;1;0;1;0;1
P468;Farmasi;73;100;66;93;83;80;82;94;88;0;0;0;0;1;1;1
P469;Farmasi;76;90;66;92;81;86;83;88;85;0;1;1;0;1;1;1
P470;Farmasi;72;91;60;93;82;88;80;92;94;0;0;1;0;1;1;0
P471;Farmasi;80;94;63;100;84;87;71;90;92;1;0;1;0;1;1;1
P472;Farmasi;73;100;63;100;81;85;76;80;84;0;1;1;0;1;0;1
P473;Farmasi;76;100;64;96;77;87;85;85;80;0;0;1;0;0;1;1
P474;Farmasi;71;95;68;99;78;82;77;87;94;0;0;1;0;0;1;1
P475;Farmasi;79;95;65;98;79;84;74;88;86;0;0;1;0;1;1;1
P476;Farmasi;80;100;66;99;83;82;76;80;95;0;0;1;0;1;1;1
P477;Farmasi;77;94;69;91;76;84;72;91;89;0;0;1;0;1;1;1
P478;Farmasi;77;90;60;91;85;88;82;87;87;1;0;0;0;0;1;1
P479;Farmasi;79;91;67;99;76;90;79;82;90;1;1;1;0;1;0;1
P480;Farmasi;71;96;62;94;79;90;73;88;94;0;1;1;1;0;1;1
P481;Farmasi;74;94;61;100;84;89;79;90;92;0;0;1;0;1;1;1
P482;Farmasi;80;99;69;96;81;86;81;88;80;0;1;0;0;1;1;1
P483;Farmasi;76;97;65;100;82;89;79;81;95;1;0;0;0;1;1;1
P484;Farmasi;70;97;60;97;84;86;85;84;89;1;1;1;0;1;1;0
P485;Farmasi;79;98;66;97;78;82;73;84;92;1;0;1;0;1;1;1
P486;Farmasi;79;100;64;97;84;81;85;94;85;0;0;1;0;1;1;1
P487;Farmasi;73;90;64;94;78;90;76;87;80;0;0;1;0;1;1;0
P488;Farmasi;72;100;62;99;82;86;72;89;94;0;0;0;0;1;0;1
P489;Farmasi;77;100;66;98;75;83;76;89;92;0;0;1;0;1;0;0
P490;Farmasi;74;92;60;98;79;87;70;86;85;0;0;1;1;0;1;1
P491;Farmasi;77;97;70;96;80;86;78;80;90;0;0;0;0;1;1;1
P492;Farmasi;71;97;68;100;85;88;79;83;85;0;0;1;1;1;1;1
P493;Farmasi;76;90;68;90;84;80;76;88;82;1;0;1;1;1;1;1
P494;Farmasi;74;100;61;100;81;88;73;81;89;0;0;0;0;1;1;1
P495;Farmasi;71;98;69;90;83;82;79;84;87;0;0;0;0;1;1;1
P496;Farmasi;80;93;67;91;84;82;78;83;83;0;0;0;0;0;1;1
P497;Farmasi;75;100;66;91;81;82;81;91;82;0;0;1;0;1;0;1
P498;Farmasi;73;94;62;96;84;87;77;92;95;0;1;0;0;0;1;1
P499;Farmasi;70;91;65;92;80;87;74;88;89;1;1;0;0;1;1;1
P500;Farmasi;72;95;70;98;75;83;74;91;80;0;1;0;1;0;0;0
F001;Teknologi Pangan;70;85;72;88;74;84;82;83;76;0;1;1;1;0;1;1
F002;Teknologi Pangan;76;82;72;90;73;85;84;84;75;1;0;1;1;1;1;1
F003;Teknologi Pangan;80;83;73;86;76;88;80;83;77;0;1;1;1;0;1;0
F004;Teknologi Pangan;78;83;75;87;70;87;79;79;76;1;1;0;1;0;1;1
F005;Teknologi Pangan;70;82;69;92;74;82;82;76;82;1;1;1;0;0;0;1
F006;Teknologi Pangan;77;78;71;89;70;83;83;78;75;1;1;1;1;1;1;1
F007;Teknologi Pangan;78;77;70;86;78;82;85;75;79;0;0;0;1;0;1;1
F008;Teknologi Pangan;73;81;73;93;78;80;82;84;79;0;0;0;1;0;0;1
F009;Teknologi Pangan;79;79;73;94;76;87;76;84;80;0;0;1;1;0;1;1
F010;Teknologi Pangan;76;82;75;85;74;90;77;81;80;0;1;1;1;0;1;1
F011;Teknologi Pangan;75;84;71;91;75;85;84;75;85;0;1;1;1;0;1;1
F012;Teknologi Pangan;75;85;69;90;77;88;76;80;79;0;1;1;1;0;0;1
F013;Teknologi Pangan;75;85;73;93;73;90;77;80;84;0;1;1;1;0;1;1
F014;Teknologi Pangan;77;76;73;88;71;89;82;77;83;0;0;1;0;0;1;1
F015;Teknologi Pangan;78;85;68;93;74;88;79;81;81;0;1;1;1;0;1;1
F016;Teknologi Pangan;71;79;66;90;79;86;84;80;75;0;1;1;1;0;1;1
F017;Teknologi Pangan;71;77;70;88;78;87;82;83;80;0;1;1;1;1;1;1
F018;Teknologi Pangan;74;77;66;93;71;83;84;75;78;0;1;1;1;1;0;1
F019;Teknologi Pangan;70;81;68;89;75;87;77;81;81;1;1;0;1;0;1;1
F020;Teknologi Pangan;75;76;71;94;70;87;82;79;83;0;1;1;1;0;1;1
F021;Teknologi Pangan;77;85;67;89;70;87;77;77;77;1;1;1;0;0;1;1
F022;Teknologi Pangan;77;83;68;95;73;88;82;84;85;1;1;1;0;0;0;1
F023;Teknologi Pangan;70;84;73;89;79;87;82;79;85;0;1;1;1;0;0;0
F024;Teknologi Pangan;71;77;72;86;75;85;83;82;85;0;1;1;0;1;0;1
F025;Teknologi Pangan;74;78;71;87;70;85;77;76;76;0;1;1;1;0;1;1
F026;Teknologi Pangan;78;84;70;89;71;81;80;75;81;0;0;1;1;0;1;1
F027;Teknologi Pangan;78;84;67;88;71;86;80;83;79;0;1;1;0;0;1;1
F028;Teknologi Pangan;74;80;66;87;80;81;83;75;80;0;1;1;1;0;1;1
F029;Teknologi Pangan;77;82;65;95;73;88;75;76;82;0;1;1;1;1;0;1
F030;Teknologi Pangan;77;82;74;90;77;84;85;85;78;0;1;1;1;0;1;1
F031;Teknologi Pangan;75;77;68;88;72;84;80;84;80;0;1;1;1;1;1;1
F032;Teknologi Pangan;75;75;67;92;74;87;77;79;79;0;1;1;1;0;1;1
F033;Teknologi Pangan;78;81;75;93;73;85;81;75;77;0;1;1;1;1;1;1
F034;Teknologi Pangan;72;78;73;90;74;81;78;80;77;0;0;1;0;1;1;0
F035;Teknologi Pangan;73;83;71;89;70;83;83;75;84;0;1;0;1;0;0;1
F036;Teknologi Pangan;80;79;73;86;76;90;85;80;85;1;0;1;1;1;1;1
F037;Teknologi Pangan;78;75;69;88;77;82;81;80;80;0;0;1;1;1;1;1
F038;Teknologi Pangan;80;84;71;91;78;83;81;79;79;0;1;1;0;0;1;1
F039;Teknologi Pangan;80;85;69;95;72;82;82;77;85;1;1;1;1;1;1;1
F040;Teknologi Pangan;70;78;68;91;75;83;83;84;77;0;1;1;1;1;0;1
F041;Teknologi Pangan;79;75;68;92;75;85;75;85;79;0;0;1;1;0;1;1
F042;Teknologi Pangan;74;79;68;86;72;83;84;83;78;0;1;1;1;0;0;1
F043;Teknologi Pangan;74;78;67;94;70;83;82;85;81;0;1;0;1;1;1;0
F044;Teknologi Pangan;72;84;74;89;76;82;76;82;80;1;0;1;1;0;0;1
F045;Teknologi Pangan;76;83;70;89;79;85;80;84;84;0;1;1;0;0;1;1
F046;Teknologi Pangan;74;82;73;90;74;83;76;80;84;0;0;1;1;0;1;0
F047;Teknologi Pangan;77;82;66;90;74;84;82;75;76;0;1;1;1;0;0;1
F048;Teknologi Pangan;78;79;65;90;73;87;83;75;84;0;1;1;0;1;1;1
F049;Teknologi Pangan;73;76;74;92;77;81;82;83;79;0;1;1;0;0;1;1
F050;Teknologi Pangan;71;80;74;90;72;87;85;75;78;0;0;1;1;1;1;1
F051;Teknologi Pangan;71;83;71;93;80;87;77;83;83;0;1;0;1;0;1;1
F052;Teknologi Pangan;74;85;75;95;75;81;84;82;79;0;1;1;1;0;1;0
F053;Teknologi Pangan;77;82;68;89;73;90;77;80;85;0;0;1;1;0;1;1
F054;Teknologi Pangan;77;80;71;95;74;84;83;81;83;1;1;1;0;1;0;0
F055;Teknologi Pangan;71;85;70;91;73;85;76;76;81;0;0;1;0;0;1;0
F056;Teknologi Pangan;71;79;72;85;70;80;84;80;76;0;0;1;1;0;1;1
F057;Teknologi Pangan;77;76;67;95;80;88;84;81;81;0;0;1;0;0;1;0
F058;Teknologi Pangan;80;81;74;94;75;80;82;85;82;0;1;1;1;0;1;1
F059;Teknologi Pangan;76;78;65;94;73;85;76;82;79;0;1;1;1;0;0;1
F060;Teknologi Pangan;77;75;65;89;73;86;84;83;75;1;0;0;1;0;1;1
F061;Teknologi Pangan;72;77;66;92;77;84;85;85;80;0;1;1;0;0;0;1
F062;Teknologi Pangan;77;83;75;90;71;87;82;76;79;0;1;1;1;0;1;0
F063;Teknologi Pangan;79;84;71;90;79;83;85;82;78;0;1;1;1;1;1;1
F064;Teknologi Pangan;78;77;75;85;79;89;80;80;78;0;0;1;1;0;0;1
F065;Teknologi Pangan;79;84;66;85;80;81;75;80;83;0;1;1;1;0;0;1
F066;Teknologi Pangan;72;85;70;86;72;90;75;81;82;0;1;1;1;1;0;1
F067;Teknologi Pangan;71;79;74;89;71;89;81;79;79;0;0;1;1;1;1;1
F068;Teknologi Pangan;79;85;71;92;77;90;81;82;80;0;1;1;1;0;1;1
F069;Teknologi Pangan;76;81;66;86;77;85;75;81;84;0;1;1;1;0;0;1
F070;Teknologi Pangan;77;80;68;87;70;83;84;80;77;0;0;1;1;0;1;1
F071;Teknologi Pangan;72;84;72;89;70;86;78;77;81;0;0;1;0;0;1;1
F072;Teknologi Pangan;77;75;65;92;78;84;81;79;85;0;0;1;1;0;0;1
F073;Teknologi Pangan;77;77;70;89;75;90;76;78;80;0;1;1;1;0;1;1
F074;Teknologi Pangan;79;77;67;90;74;89;82;85;84;0;0;0;1;0;1;0
F075;Teknologi Pangan;80;85;75;94;74;89;75;76;78;0;1;0;1;1;1;1
F076;Teknologi Pangan;76;83;72;95;75;80;75;83;84;0;0;1;1;0;1;1
F077;Teknologi Pangan;74;85;65;86;72;87;78;80;82;0;0;0;1;1;1;1
F078;Teknologi Pangan;77;78;72;95;72;80;80;84;85;0;1;1;1;0;1;1
F079;Teknologi Pangan;72;83;66;90;76;89;83;77;83;0;1;1;0;0;1;0
F080;Teknologi Pangan;74;85;69;95;79;84;84;81;84;1;1;1;1;0;1;1
F081;Teknologi Pangan;79;80;75;95;72;81;85;75;79;1;1;0;1;0;1;1
F082;Teknologi Pangan;77;76;67;89;78;80;75;84;83;0;1;1;1;0;1;1
F083;Teknologi Pangan;74;80;67;94;70;86;77;80;84;0;1;1;1;0;1;1
F084;Teknologi Pangan;74;75;70;88;73;82;83;83;80;0;1;0;1;0;1;1
F085;Teknologi Pangan;73;79;71;95;80;87;84;76;75;0;1;1;1;1;0;1
F086;Teknologi Pangan;70;78;68;90;80;84;78;80;79;1;1;1;1;0;1;1
F087;Teknologi Pangan;70;83;74;91;78;87;78;83;75;0;0;1;0;0;1;0
F088;Teknologi Pangan;75;78;75;85;76;89;76;83;80;0;1;1;0;0;1;1
F089;Teknologi Pangan;80;82;74;88;73;80;82;75;78;0;0;1;1;1;1;1
F090;Teknologi Pangan;74;76;67;85;77;88;85;78;77;0;1;0;1;0;1;0
F091;Teknologi Pangan;78;77;71;87;70;85;82;84;76;0;1;1;1;0;1;0
F092;Teknologi Pangan;80;77;73;87;76;81;82;85;76;0;1;1;1;0;0;1
F093;Teknologi Pangan;78;80;70;90;77;83;79;78;85;1;1;1;1;0;1;0
F094;Teknologi Pangan;70;81;75;85;74;83;84;78;77;0;1;1;0;0;1;1
F095;Teknologi Pangan;71;77;71;94;76;86;75;81;77;1;1;1;1;0;1;1
F096;Teknologi Pangan;74;81;71;86;74;80;79;82;85;0;0;1;1;0;1;0
F097;Teknologi Pangan;76;79;68;91;71;86;77;75;85;0;0;0;0;0;0;1
F098;Teknologi Pangan;72;76;70;94;77;90;85;81;81;0;1;0;1;0;1;1
F099;Teknologi Pangan;78;85;73;90;73;90;85;79;83;0;0;1;1;0;1;1
F100;Teknologi Pangan;70;81;74;85;79;87;79;85;77;0;1;0;1;0;1;1
F101;Teknologi Pangan;78;82;70;91;78;88;84;84;77;1;1;1;0;0;1;1
F102;Teknologi Pangan;79;79;73;94;80;82;83;83;77;0;1;1;1;0;1;1
F103;Teknologi Pangan;74;85;65;86;70;89;81;84;82;0;1;0;0;0;0;1
F104;Teknologi Pangan;77;81;65;88;73;82;85;76;78;0;0;1;1;1;1;1
F105;Teknologi Pangan;80;83;68;95;73;83;85;79;84;0;1;1;1;0;1;1
F106;Teknologi Pangan;72;78;70;85;78;80;79;84;80;1;1;1;1;0;1;1
F107;Teknologi Pangan;78;75;72;90;77;84;78;82;78;1;1;1;1;1;1;1
F108;Teknologi Pangan;71;79;68;85;75;81;84;75;76;0;0;0;1;1;0;0
F109;Teknologi Pangan;75;75;71;90;75;83;80;79;82;0;1;1;1;0;0;0
F110;Teknologi Pangan;73;76;73;95;78;84;75;79;80;0;1;1;1;0;1;1
F111;Teknologi Pangan;72;75;73;93;79;89;83;80;78;1;1;1;1;1;1;1
F112;Teknologi Pangan;79;85;65;93;72;86;80;81;80;0;1;1;0;0;1;1
F113;Teknologi Pangan;71;83;72;90;71;90;78;84;85;0;1;1;1;0;0;1
F114;Teknologi Pangan;80;77;72;88;79;87;77;84;77;0;1;0;1;0;1;1
F115;Teknologi Pangan;76;79;69;88;74;85;85;76;84;1;1;1;0;0;0;0
F116;Teknologi Pangan;80;81;67;94;76;84;84;82;83;1;1;1;1;0;0;1
F117;Teknologi Pangan;73;81;70;86;72;89;75;76;84;1;1;1;1;0;1;0
F118;Teknologi Pangan;70;75;66;87;75;80;79;80;80;0;1;1;1;0;0;0
F119;Teknologi Pangan;70;83;69;91;70;86;81;82;82;0;1;1;0;0;1;1
F120;Teknologi Pangan;76;75;75;92;76;87;77;80;78;0;1;1;1;1;1;1
F121;Teknologi Pangan;70;82;69;88;78;87;79;82;78;0;1;1;1;0;1;1
F122;Teknologi Pangan;70;75;68;95;79;80;80;81;85;0;1;1;1;0;1;1
F123;Teknologi Pangan;71;85;65;92;75;85;83;83;77;0;1;1;1;1;1;1
F124;Teknologi Pangan;70;83;75;95;72;86;79;76;79;0;1;0;1;0;1;1
F125;Teknologi Pangan;75;79;69;85;76;82;85;82;79;0;0;1;0;1;0;1
F126;Teknologi Pangan;77;83;67;95;71;88;85;81;82;0;1;0;1;0;1;1
F127;Teknologi Pangan;80;76;70;88;78;83;75;81;77;0;1;1;1;0;1;1
F128;Teknologi Pangan;70;79;69;94;75;81;78;84;77;0;0;1;1;0;1;0
F129;Teknologi Pangan;77;83;69;86;72;82;82;84;78;0;1;0;1;0;1;1
F130;Teknologi Pangan;70;79;73;95;80;90;85;76;80;0;1;1;1;0;1;1
F131;Teknologi Pangan;75;84;70;87;80;83;82;78;84;0;1;0;1;0;1;0
F132;Teknologi Pangan;70;82;75;91;73;90;85;82;81;0;1;0;0;1;1;0
F133;Teknologi Pangan;75;85;65;85;75;85;82;79;81;0;1;1;0;0;1;0
F134;Teknologi Pangan;73;83;68;88;74;90;80;79;81;0;1;1;1;0;1;1
F135;Teknologi Pangan;70;84;72;94;73;89;84;82;85;0;1;1;0;1;1;1
F136;Teknologi Pangan;73;79;73;86;73;82;78;83;83;0;1;0;1;0;1;1
F137;Teknologi Pangan;77;81;75;89;75;86;79;82;81;0;1;1;1;0;1;1
F138;Teknologi Pangan;79;82;65;92;71;81;77;77;76;1;1;1;1;0;1;1
F139;Teknologi Pangan;74;79;71;86;75;90;75;79;76;0;1;1;1;1;1;1
F140;Teknologi Pangan;73;81;66;85;80;83;82;80;84;0;1;0;1;1;1;1
F141;Teknologi Pangan;75;78;72;86;70;88;79;82;78;0;0;1;1;0;1;0
F142;Teknologi Pangan;71;77;75;94;80;84;75;76;82;0;1;1;0;0;0;0
F143;Teknologi Pangan;78;82;68;87;77;84;79;78;82;1;1;1;1;1;0;1
F144;Teknologi Pangan;71;82;71;87;77;82;75;81;82;0;1;1;1;0;1;1
F145;Teknologi Pangan;73;83;71;89;70;85;77;78;82;0;1;1;1;0;0;1
F146;Teknologi Pangan;79;76;72;90;70;80;80;80;84;0;1;1;0;1;1;1
F147;Teknologi Pangan;71;82;68;92;70;86;75;85;77;0;0;1;1;0;1;1
F148;Teknologi Pangan;75;78;75;86;76;85;84;78;79;1;1;0;0;1;1;1
F149;Teknologi Pangan;73;83;71;85;73;80;84;78;79;0;1;1;0;0;1;1
F150;Teknologi Pangan;79;78;70;85;72;83;80;84;80;0;0;1;0;1;1;0
F151;Teknologi Pangan;76;76;74;85;79;81;80;81;82;0;1;1;1;1;1;0
F152;Teknologi Pangan;79;81;69;86;74;84;79;83;77;0;1;1;0;0;1;1
F153;Teknologi Pangan;74;83;66;88;71;89;83;81;75;0;1;1;1;0;1;1
F154;Teknologi Pangan;70;80;70;88;71;88;79;75;81;0;1;0;0;1;1;1
F155;Teknologi Pangan;79;83;66;89;71;85;83;84;79;0;1;1;1;0;1;1
F156;Teknologi Pangan;79;85;71;92;70;83;75;81;78;0;1;1;1;0;1;1
F157;Teknologi Pangan;70;75;74;95;78;81;77;78;76;0;1;1;1;1;1;1
F158;Teknologi Pangan;73;79;69;86;79;87;78;76;83;0;1;1;1;0;1;1
F159;Teknologi Pangan;73;76;68;95;74;89;77;81;77;0;1;1;1;0;1;1
F160;Teknologi Pangan;75;75;74;95;79;85;81;83;77;0;1;1;0;0;1;1
F161;Teknologi Pangan;73;83;75;90;73;84;83;82;78;0;1;0;1;0;1;0
F162;Teknologi Pangan;76;83;75;91;73;88;85;82;82;0;1;1;1;0;1;1
